ID,Timestamp,%CPU (global),%CPU (user),%CPU(system)
368,2025-03-01 18:58:48,25.8,20.4,4.3
369,2025-03-01 18:58:53,16.1,13.8,2.3
370,2025-03-01 18:58:58,22.1,19.8,2.3
371,2025-03-01 18:59:04,48.0,40.2,7.8
372,2025-03-01 18:59:09,38.5,32.1,6.4
373,2025-03-01 18:59:14,31.7,25.7,5.9
374,2025-03-01 18:59:20,28.4,20.5,3.4
375,2025-03-01 18:59:25,18.6,15.1,2.3
376,2025-03-01 18:59:30,27.3,22.2,5.1
377,2025-03-01 18:59:35,20.0,16.0,4.0
378,2025-03-01 18:59:41,16.8,12.9,4.0
379,2025-03-01 18:59:46,31.2,27.1,4.2
380,2025-03-01 18:59:51,18.4,14.9,3.4
381,2025-03-01 18:59:56,24.3,19.4,3.9
382,2025-03-01 19:00:02,30.7,23.8,5.9
383,2025-03-01 19:00:07,34.1,28.2,4.7
384,2025-03-01 19:00:12,27.9,22.1,3.5
385,2025-03-01 19:00:17,17.6,15.3,2.4
386,2025-03-01 19:00:23,24.7,22.4,2.4
387,2025-03-01 19:00:28,12.9,9.4,2.4
388,2025-03-01 19:00:33,36.3,31.4,4.9
389,2025-03-01 19:00:38,8.0,6.9,1.1
390,2025-03-01 19:00:44,29.5,23.9,5.7
391,2025-03-01 19:00:49,30.2,26.7,3.5
392,2025-03-01 19:00:54,27.6,23.0,4.6
393,2025-03-01 19:01:00,15.1,11.6,2.3
394,2025-03-01 19:01:05,47.1,38.8,3.5
395,2025-03-01 19:01:10,15.1,12.8,2.3
396,2025-03-01 19:01:15,35.2,29.5,3.4
397,2025-03-01 19:01:20,17.9,14.3,2.4
398,2025-03-01 19:01:26,17.4,14.0,3.5
399,2025-03-01 19:01:31,14.3,12.1,2.2
400,2025-03-01 19:01:36,19.3,13.6,3.4
401,2025-03-01 19:01:41,42.2,31.4,8.8
402,2025-03-01 19:01:47,24.4,19.8,3.5
403,2025-03-01 19:01:52,23.8,19.8,4.0
404,2025-03-01 19:01:57,29.6,21.4,7.1
405,2025-03-01 19:02:03,25.8,19.6,5.2
406,2025-03-01 19:02:08,18.4,11.5,5.7
407,2025-03-01 19:02:13,31.8,27.1,4.7
408,2025-03-01 19:02:18,16.5,12.9,2.4
409,2025-03-01 19:02:24,41.2,35.1,6.2
410,2025-03-01 19:02:29,17.0,12.5,3.4
411,2025-03-01 19:02:34,31.6,27.8,3.8
412,2025-03-01 19:02:39,22.1,17.9,4.2
413,2025-03-01 19:02:45,24.4,19.8,3.5
414,2025-03-01 19:02:50,13.1,10.7,2.4
415,2025-03-01 19:02:55,23.0,19.5,2.3
416,2025-03-01 19:03:00,57.8,52.2,5.6
417,2025-03-01 19:03:06,26.1,21.7,3.3
418,2025-03-01 19:03:11,23.5,17.3,6.1
419,2025-03-01 19:03:16,18.7,15.4,3.3
420,2025-03-01 19:03:21,19.6,15.5,4.1
421,2025-03-01 19:03:27,19.6,14.4,5.2
