ID,Timestamp,%CPU (global),%CPU (user),%CPU(system)
397,2025-03-01 18:54:59,2.5,1.3,1.3
398,2025-03-01 18:55:05,2.0,0.7,1.3
399,2025-03-01 18:55:10,1.4,0.7,0.7
400,2025-03-01 18:55:15,2.0,0.7,1.4
401,2025-03-01 18:55:21,2.0,0.7,1.4
402,2025-03-01 18:55:26,2.0,0.7,1.4
403,2025-03-01 18:55:31,.7,0.0,0.7
404,2025-03-01 18:55:36,1.4,0.7,0.7
405,2025-03-01 18:55:42,1.4,0.7,0.7
406,2025-03-01 18:55:47,.7,0.0,0.7
407,2025-03-01 18:55:52,2.1,0.7,1.4
408,2025-03-01 18:55:57,1.4,0.7,0.7
409,2025-03-01 18:56:03,1.9,0.6,1.3
410,2025-03-01 18:56:08,1.4,0.0,1.4
411,2025-03-01 18:56:13,2.5,0.6,1.9
412,2025-03-01 18:56:19,1.4,0.7,0.7
413,2025-03-01 18:56:24,.7,0.0,0.7
414,2025-03-01 18:56:29,2.0,0.7,1.4
415,2025-03-01 18:56:34,1.4,0.7,0.7
416,2025-03-01 18:56:40,1.4,0.7,0.7
417,2025-03-01 18:56:45,1.4,0.0,1.4
418,2025-03-01 18:56:50,1.4,0.7,0.7
419,2025-03-01 18:56:56,2.1,0.7,1.4
420,2025-03-01 18:57:01,.7,0.0,0.7
421,2025-03-01 18:57:06,1.4,0.7,0.7
422,2025-03-01 18:57:11,1.4,0.7,0.7
423,2025-03-01 18:57:17,2.0,0.7,1.4
424,2025-03-01 18:57:22,2.0,1.4,0.7
425,2025-03-01 18:57:27,1.4,0.7,0.7
426,2025-03-01 18:57:33,1.4,0.7,0.7
427,2025-03-01 18:57:38,1.4,0.7,0.7
428,2025-03-01 18:57:43,.7,0.0,0.7
429,2025-03-01 18:57:48,1.4,0.7,0.7
430,2025-03-01 18:57:54,2.0,0.7,1.4
431,2025-03-01 18:57:59,1.4,0.7,0.7
432,2025-03-01 18:58:04,2.0,0.7,1.3
433,2025-03-01 18:58:09,3.4,2.1,1.4
434,2025-03-01 18:58:15,2.0,0.7,1.3
435,2025-03-01 18:58:20,1.4,0.0,1.4
436,2025-03-01 18:58:25,2.1,0.7,1.4
437,2025-03-01 18:58:31,1.4,0.0,1.4
438,2025-03-01 18:58:36,1.4,0.7,0.7
439,2025-03-01 18:58:41,1.4,0.7,0.7
440,2025-03-01 18:58:46,1.4,0.7,0.7
441,2025-03-01 18:58:52,1.4,0.7,0.7
442,2025-03-01 18:58:57,1.4,0.7,0.7
443,2025-03-01 18:59:02,2.0,0.7,1.4
444,2025-03-01 18:59:08,1.4,0.7,0.7
445,2025-03-01 18:59:13,1.3,0.7,0.7
446,2025-03-01 18:59:18,.7,0.0,0.7
447,2025-03-01 18:59:23,1.4,0.7,0.7
448,2025-03-01 18:59:29,2.1,0.7,1.4
449,2025-03-01 18:59:34,2.0,0.7,1.4
450,2025-03-01 18:59:39,1.4,0.7,0.7
451,2025-03-01 18:59:45,1.4,0.0,1.4
452,2025-03-01 18:59:50,.7,0.0,0.7
453,2025-03-01 18:59:55,2.0,0.7,1.4
454,2025-03-01 19:00:00,1.4,0.7,0.7
455,2025-03-01 19:00:06,1.4,0.7,0.7
456,2025-03-01 19:00:11,1.4,0.7,0.7
457,2025-03-01 19:00:16,1.3,0.7,0.7
458,2025-03-01 19:00:21,1.4,0.7,0.7
459,2025-03-01 19:00:27,2.0,0.7,1.4
460,2025-03-01 19:00:32,1.4,0.7,0.7
461,2025-03-01 19:00:37,1.4,0.7,0.7
462,2025-03-01 19:00:43,2.0,0.7,1.4
463,2025-03-01 19:00:48,1.4,0.7,0.7
464,2025-03-01 19:00:53,1.4,0.0,1.4
465,2025-03-01 19:00:58,1.4,0.7,0.7
466,2025-03-01 19:01:04,2.0,0.7,1.4
467,2025-03-01 19:01:09,1.4,0.0,1.4
468,2025-03-01 19:01:14,1.4,0.0,1.4
469,2025-03-01 19:01:20,1.4,0.7,0.7
470,2025-03-01 19:01:25,1.4,0.7,0.7
471,2025-03-01 19:01:30,1.4,0.0,1.4
472,2025-03-01 19:01:35,2.1,0.7,1.4
473,2025-03-01 19:01:41,.7,0.0,0.7
474,2025-03-01 19:01:46,1.4,0.7,0.7
475,2025-03-01 19:01:51,1.4,0.0,1.4
476,2025-03-01 19:01:56,1.4,0.7,0.7
477,2025-03-01 19:02:02,2.0,0.7,1.3
478,2025-03-01 19:02:07,2.0,0.7,1.3
479,2025-03-01 19:02:12,2.1,0.7,1.4
480,2025-03-01 19:02:18,2.0,0.7,1.3
481,2025-03-01 19:02:23,2.0,0.7,1.4
482,2025-03-01 19:02:28,1.4,0.0,1.4
483,2025-03-01 19:02:33,1.4,0.7,0.7
484,2025-03-01 19:02:39,1.4,0.7,0.7
485,2025-03-01 19:02:44,1.4,0.7,0.7
486,2025-03-01 19:02:49,2.1,0.7,1.4
487,2025-03-01 19:02:55,1.4,0.7,0.7
488,2025-03-01 19:03:00,2.0,0.7,1.3
489,2025-03-01 19:03:05,2.1,0.7,1.4
490,2025-03-01 19:03:10,2.1,0.7,1.4
491,2025-03-01 19:03:16,2.0,0.7,1.4
492,2025-03-01 19:03:21,.7,0.0,0.7
